403,07.02.2000,7,2,2000,7,Februar,1
404,08.02.2000,8,2,2000,7,Februar,1
405,09.02.2000,9,2,2000,7,Februar,1
406,10.02.2000,10,2,2000,7,Februar,1
407,11.02.2000,11,2,2000,7,Februar,1
408,12.02.2000,12,2,2000,7,Februar,1
409,13.02.2000,13,2,2000,8,Februar,1
410,14.02.2000,14,2,2000,8,Februar,1
411,15.02.2000,15,2,2000,8,Februar,1
412,16.02.2000,16,2,2000,8,Februar,1
413,17.02.2000,17,2,2000,8,Februar,1
414,18.02.2000,18,2,2000,8,Februar,1
415,19.02.2000,19,2,2000,8,Februar,1
416,20.02.2000,20,2,2000,9,Februar,1
417,21.02.2000,21,2,2000,9,Februar,1
418,22.02.2000,22,2,2000,9,Februar,1
419,23.02.2000,23,2,2000,9,Februar,1
420,24.02.2000,24,2,2000,9,Februar,1
421,25.02.2000,25,2,2000,9,Februar,1
422,26.02.2000,26,2,2000,9,Februar,1
423,27.02.2000,27,2,2000,10,Februar,1
424,28.02.2000,28,2,2000,10,Februar,1
425,29.02.2000,29,2,2000,10,Februar,1
426,01.03.2000,1,3,2000,10,März,1
427,02.03.2000,2,3,2000,10,März,1
428,03.03.2000,3,3,2000,10,März,1
429,04.03.2000,4,3,2000,10,März,1
430,05.03.2000,5,3,2000,11,März,1
431,06.03.2000,6,3,2000,11,März,1
432,07.03.2000,7,3,2000,11,März,1
433,08.03.2000,8,3,2000,11,März,1
434,09.03.2000,9,3,2000,11,März,1
435,10.03.2000,10,3,2000,11,März,1
436,11.03.2000,11,3,2000,11,März,1
437,12.03.2000,12,3,2000,12,März,1
438,13.03.2000,13,3,2000,12,März,1
439,14.03.2000,14,3,2000,12,März,1
440,15.03.2000,15,3,2000,12,März,1
441,16.03.2000,16,3,2000,12,März,1
442,17.03.2000,17,3,2000,12,März,1
443,18.03.2000,18,3,2000,12,März,1
444,19.03.2000,19,3,2000,13,März,1
445,20.03.2000,20,3,2000,13,März,1
446,21.03.2000,21,3,2000,13,März,1
447,22.03.2000,22,3,2000,13,März,1
448,23.03.2000,23,3,2000,13,März,1
449,24.03.2000,24,3,2000,13,März,1
450,25.03.2000,25,3,2000,13,März,1
451,26.03.2000,26,3,2000,14,März,1
452,27.03.2000,27,3,2000,14,März,1
453,28.03.2000,28,3,2000,14,März,1
454,29.03.2000,29,3,2000,14,März,1
455,30.03.2000,30,3,2000,14,März,1
456,31.03.2000,31,3,2000,14,März,1
457,01.04.2000,1,4,2000,14,April,1
458,02.04.2000,2,4,2000,15,April,1
459,03.04.2000,3,4,2000,15,April,1
460,04.04.2000,4,4,2000,15,April,1
461,05.04.2000,5,4,2000,15,April,1
462,06.04.2000,6,4,2000,15,April,1
463,07.04.2000,7,4,2000,15,April,1
464,08.04.2000,8,4,2000,15,April,1
465,09.04.2000,9,4,2000,16,April,1
466,10.04.2000,10,4,2000,16,April,1
467,11.04.2000,11,4,2000,16,April,1
468,12.04.2000,12,4,2000,16,April,1
469,13.04.2000,13,4,2000,16,April,1
470,14.04.2000,14,4,2000,16,April,1
471,15.04.2000,15,4,2000,16,April,1
472,16.04.2000,16,4,2000,17,April,1
473,17.04.2000,17,4,2000,17,April,1
474,18.04.2000,18,4,2000,17,April,1
475,19.04.2000,19,4,2000,17,April,1
476,20.04.2000,20,4,2000,17,April,1
477,21.04.2000,21,4,2000,17,April,1
478,22.04.2000,22,4,2000,17,April,1
479,23.04.2000,23,4,2000,18,April,1
480,24.04.2000,24,4,2000,18,April,1
481,25.04.2000,25,4,2000,18,April,1
482,26.04.2000,26,4,2000,18,April,1
483,27.04.2000,27,4,2000,18,April,1
484,28.04.2000,28,4,2000,18,April,1
485,29.04.2000,29,4,2000,18,April,1
486,30.04.2000,30,4,2000,19,April,1
